Date,Interval,Time,DeadGams,Notes,Revertgams,Newgams,GroupSize,Pupae,eggs,larvae,NumGams,multigam,multigam2,Treatment,SourceCol,PHOTO_YO,PHOTO_MATED,PHOTO_YB,cricket,headwidth_mm,,indcode,Colcode,Colony,Mark,Status_Scanobs,status2,status3,omit,Duel,NumDuel,Antennaldrumming,Numantdrum,Recantdrum,Domperf,NumDomperf,Domrec,NumDomrec,Allogrooming,Recgrooming,WalkOver,NumWalkover,HandlePupae,Handlinglarv,Handlingoldeggs,BroodHandling,Outside,Time Outside
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,3,1,1,IP,SAFC20,5,1,1,0,2.763,,244,AW,SAFC20,POP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,244,AW,SAFC20,POP,G,G,G,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,3,1,1,IP,SAFC20,3,1,1,0,3,,245,AW,SAFC20,OYO,G,G,G,0,3,18,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,245,AW,SAFC20,OYO,G,G,G,0,3,39,1,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,246,AW,SAFC20,OPO,G,G,RG,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,3,1,1,IP,SAFC20,1,1,1,0,2.568,,246,AW,SAFC20,OPO,G,RG,RG,0,1,7,0,0,0,0,0,0,0,0,0,0,0,2,1,0,3,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,3,1,1,IP,SAFC20,3,1,1,0,2.683,,247,AW,SAFC20,YGY,G,G,G,0,4,25,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,247,AW,SAFC20,YGY,G,G,G,0,5,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,248,AW,SAFC20,BYB,G,G,RG,1,5,38,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0
6/10/21,Eighteen,Final,1,,1,0,6,51,27,4,3,1,1,IP,SAFC20,0,1,1,1,2.415,,248,AW,SAFC20,BYB,RG,RG,RG,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,,,,,,,249,AX,SAFC5A,Orange,G,G,G,0,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,249,AX,SAFC5A,Orange,G,G,G,0,1,13,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.884,,250,AX,SAFC5A,Yellow,G,G,G,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,250,AX,SAFC5A,Yellow,G,G,G,0,1,6,1,1,0,1,11,0,0,0,0,0,0,0,0,0,0,1,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,3,0,1,,2.885,,251,AX,SAFC5A,WOWO,G,G,G,0,4,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,251,AX,SAFC5A,WOWO,G,G,G,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,0,1,1,,2.729,,252,AX,SAFC5A,OYO,G,G,G,0,5,12,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,252,AX,SAFC5A,OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.926,,253,AX,SAFC5A,OGO,G,G,G,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,253,AX,SAFC5A,OGO,G,G,G,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/21/21,Eighteen,Final,,,0,0,11,0,,,6,1,1,IP,SAFC5,4,1,1,,2.597,,254,AX,SAFC5A,YGY,G,G,G,0,3,3,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,103,21,,,6,1,1,IP,SAFC5,,,,,,,254,AX,SAFC5A,YGY,G,G,G,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/28/20,Twelve,Final,,,0,0,11,49,,,1,0,0,SP,T3A2,6,1,1,,2.467,,255,AY,T3A2(66),O,G,G,G,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2/5/20,Twelve,Initial,,,,,86,2,,,7,1,0,SP,T3A2,,,,,,,255,AY,T3A2(66),O,G,G,G,0,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,,AW,SAFC20,GPG,G,G,G,0,3,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,,AW,SAFC20,YPY,G,G,G,0,2,12,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,,AW,SAFC20,YOY,G,G,G,0,4,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,115,6,,,10,1,1,IP,SAFC20,,,,,,,,AW,SAFC20,PGP,G,G,G,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,115,31,,,12,1,1,IP,R3,,,,,,,,AB,R3BA(3),GWP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,72,3,,,7,1,1,IP,F105,,,,,,,,E,F105,BOB,G,G,G,0,3,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,67,0,,,6,1,1,IP,F111,,,,,,,,I,F111/1,BPB,G,G,G,0,4,41,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,71,3,,,7,1,1,IP,SAFC13,,,,,,,,AU,SAFC13A,OBO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,71,3,,,7,1,1,IP,SAFC13,,,,,,,,AU,SAFC13A,OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/22,Eighteen,Initial,,,,,91,20,,,15,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),YBOB,G,G,G,0,3,8,3,5,0,1,4,0,0,0,0,0,0,0,0,0,0,8,0
1/20/22,Eighteen,Initial,,,,,91,20,,,15,1,1,IP,RL86BI,,,,,,,,AJ,RL86B1(112C),umw,G,G,G,0,,,,,,,,,,,,,,,,,,,
12/19/19,Twelve,Initial,1,,,,77,16,,,5,1,1,IP,F21,,,,,,,,L,F21/1A,YGY,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/21/20,Twelve,Initial,,,,,64,1,,,9,1,1,IP,F44,,,,,,,,P,F44,O(-/org),G,G,G,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
6/3/20,Twelve,Initial,,,,,67,1,,,6,1,1,IP,R15,,,,,,,,V,R15A(118E),green-blue,G,G,G,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,OGO,G,G,G,0,2,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,OYO,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,YOY,G,G,G,0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,BOB,G,G,G,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,GOG,G,G,G,0,1,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/29/20,Eighteen,Initial,,,,,107,7,,,7,1,1,SP,SAFC17,,,,,,,,AO,SAFC 17,GBG,G,G,G,0,2,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),OGO,G,G,G,0,1,8,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),OPO,G,G,G,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),OYO,G,G,G,0,1,26,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),YOY,G,G,G,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),GYG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1/28/21,Eighteen,Initial,,,,,98,2,,,8,1,1,SP,109,,,,,,,,AG,RGB(109),PYP,G,G,G,0,2,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,PGP,G,G,G,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,BPB,G,G,G,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,PBP,G,G,G,0,3,17,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,PWP,G,G,G,0,3,17,3,7,0,1,3,0,0,0,0,0,0,0,2,0,2,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,WPW,G,G,G,0,3,8,0,1,1,2,2,0,0,0,0,0,0,0,1,0,1,0,0
3/16/21,Eighteen,Initial,,,,,94,16,,,8,1,1,SP,F111,,,,,,,,H,F111,GPG,G,G,G,0,1,3,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),PGP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),OGO,G,G,G,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),GOW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),WGW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),GWG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),WOW,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),PGWG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/18/21,Eighteen,Initial,,,,,104,56,,,9,1,1,SP,R22,,,,,,,,Z,R22G/1(49B),BGB,G,G,G,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,WOW,G,G,G,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,PWP,G,G,G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,WPW,G,G,G,0,5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,GOG,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,OGO,G,G,G,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,GPG,G,G,G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,PGP,G,G,G,0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,BWB,G,G,G,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,WBW,G,G,G,0,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4/14/21,Eighteen,Initial,,,,,110,13,,,11,1,1,SP,F100,,,,,,,,C,F100A,GWG,G,G,G,0,4,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,GYG,G,G,G,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,WGW,G,G,G,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/5/21,Eighteen,Initial,,,,,71,3,,,5,1,1,SP,F105,,,,,,,,F,F105/2,GOG,G,G,G,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5/5/21,Eighteen,Initial,,,,,103,9,,,6,1,1,SP,F32,,,,,,,,O,F32A,YMY,G,G,G,0,6,68,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5/5/21,Eighteen,Initial,,,,,103,9,,,6,1,1,SP,F32,,,,,,,,O,F32A,GYG,G,G,G,0,12,262,1,1,1,1,7,0,0,0,0,0,0,0,1,0,1,0,0
5/5/21,Eighteen,Initial,,,,,103,9,,,6,1,1,SP,F32,,,,,,,,O,F32A,YGY,G,G,G,0,7,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,81,0,,,4,1,1,SP,RO16A/2,,,,,,,,AK,RO16A/2(64C),GWG,G,G,G,0,2,14,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,81,0,,,4,1,1,SP,RO16A/2,,,,,,,,AK,RO16A/2(64C),WGW,G,G,G,0,2,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,81,0,,,4,1,1,SP,RO16A/2,,,,,,,,AK,RO16A/2(64C),OWO,G,G,G,0,2,13,0,0,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,89,8,,,6,1,1,SP,SAFC13,,,,,,,,AT,SAFC13,OBO,G,G,G,0,2,26,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8/31/21,Eighteen,Initial,,,,,89,8,,,6,1,1,SP,SAFC13,,,,,,,,AT,SAFC13,GOG,G,G,G,0,2,19,1,1,0,0,0,0,0,1,2,0,0,0,1,0,1,0,0
8/31/21,Eighteen,Initial,,,,,89,8,,,6,1,1,SP,SAFC13,,,,,,,,AT,SAFC13,OGO,G,G,G,0,3,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/21,Eighteen,Initial,,,,,89,8,,,6,1,1,SP,SAFC13,,,,,,,,AT,SAFC13,BOG,G,G,G,0,6,52,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,OBO,G,G,G,0,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,BOB,G,G,G,0,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,OYO,G,G,G,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,POP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,PWP,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,OPO,G,G,G,0,1,3,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,GBG,G,G,G,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12/6/21,Eighteen,Initial,,,,,82,1,,,10,1,1,SP,F103,,,,,,,,D,F103,WPW,G,G,G,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/6/21,Eighteen,Initial,,,,,113,3,,,4,1,1,SP,F30,,,,,,,,M,F30,OGO,G,G,G,0,7,47,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,OYO,G,G,G,0,7,106,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,BGB,G,G,G,0,7,61,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,MBG,G,G,G,0,9,111,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YBY,G,G,G,0,8,96,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YGY,G,G,G,0,5,29,2,5,0,1,2,0,0,0,1,0,0,0,1,0,1,1,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,BOB,G,G,G,0,5,51,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,GOG,G,G,G,0,6,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,OGO,G,G,G,0,8,145,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YGW,G,G,G,0,8,58,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,MYG,G,G,G,0,9,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YBO,G,G,G,0,6,60,2,7,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YOY,G,G,G,0,7,53,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,BMB,G,G,G,0,4,50,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0
1/19/22,Eighteen,Initial,,,,,113,9,,,17,1,1,SP,SAFC10,,,,,,,,AR,SAFC10,YMY,G,G,G,0,7,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,BYB,G,G,G,0,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,OYO,G,G,G,0,9,163,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,GBG,G,G,G,0,13,265,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,GYG,G,G,G,0,12,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,BMO,G,G,G,0,9,130,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,MOM,G,G,G,0,12,159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,BMG,G,G,G,0,9,52,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1/20/22,Eighteen,Initial,,,,,94,0,,,10,1,1,SP,R3,,,,,,,,AC,R3BA3A,BOM,G,G,G,0,11,260,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,,G,F107/1,Y,G,G,G,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,,G,F107/1,B,G,G,G,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,,G,F107/1,YO(-/PNK),G,G,G,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,,G,F107/1,WY(PNK/-),G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10/4/19,Twelve,Initial,,,,,67,3,,,7,1,1,SP,F107,,,,,,,,G,F107/1,O,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,G,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,WYW,G,G,G,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,YGY,G,G,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,YBY,G,G,G,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/9/19,Twelve,Initial,,,,,88,31,,,6,1,1,SP,F21,,,,,,,,K,F21/1,OBO,G,G,G,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10/10/19,Twelve,Initial,,,,,139,20,,,9,1,1,SP,R15,,,,,,,,U,R15A(118),B,G,G,G,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
